2018-11-27 11:48:34.406 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.s.DirectSolrSpellChecker init: {name=default,field=_text_,classname=solr.DirectSolrSpellChecker,distanceMeasure=internal,accuracy=0.5,maxEdits=2,minPrefix=1,maxInspections=5,minQueryLength=4,maxQueryFrequency=0.01}
2018-11-27 11:48:34.406 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.s.DirectSolrSpellChecker init: {name=default,field=_text_,classname=solr.DirectSolrSpellChecker,distanceMeasure=internal,accuracy=0.5,maxEdits=2,minPrefix=1,maxInspections=5,minQueryLength=4,maxQueryFrequency=0.01}
2018-11-27 11:48:34.419 INFO  (coreLoadExecutor-9-thread-2) [   x:influence_info] o.a.s.h.ReplicationHandler Commits will be reserved for 10000ms.
2018-11-27 11:48:34.419 INFO  (coreLoadExecutor-9-thread-3) [   x:test] o.a.s.h.ReplicationHandler Commits will be reserved for 10000ms.
2018-11-27 11:48:34.420 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.s.SolrIndexSearcher Opening [Searcher@5a3345ce[paper_info] main]
2018-11-27 11:48:34.421 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.r.ManagedResourceStorage File-based storage initialized to use dir: /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/paper_info/conf
2018-11-27 11:48:34.422 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.h.c.SpellCheckComponent Initializing spell checkers
2018-11-27 11:48:34.422 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.s.DirectSolrSpellChecker init: {name=default,field=_text_,classname=solr.DirectSolrSpellChecker,distanceMeasure=internal,accuracy=0.5,maxEdits=2,minPrefix=1,maxInspections=5,minQueryLength=4,maxQueryFrequency=0.01}
2018-11-27 11:48:34.423 INFO  (coreLoadExecutor-9-thread-1) [   x:paper_info] o.a.s.h.ReplicationHandler Commits will be reserved for 10000ms.
2018-11-27 11:48:34.426 INFO  (searcherExecutor-11-thread-1-processing-x:influence_info) [   x:influence_info] o.a.s.c.QuerySenderListener QuerySenderListener sending requests to Searcher@35cd77b8[influence_info] main{ExitableDirectoryReader(UninvertingDirectoryReader(Uninverting(_73(7.4.0):C191933) Uninverting(_74(7.4.0):C43516) Uninverting(_75(7.4.0):C214961) Uninverting(_76(7.4.0):C4482) Uninverting(_77(7.4.0):C214961) Uninverting(_78(7.4.0):C7394) Uninverting(_79(7.4.0):C10350) Uninverting(_7a(7.4.0):C215581) Uninverting(_7b(7.4.0):C13102) Uninverting(_7c(7.4.0):C16108) Uninverting(_7d(7.4.0):C160861)))}
